2146	3868	0.007107
3435	3867	0.005056
1311	3864	0.013453
432	3863	0.01462
2869	3862	0.009524
2946	3859	0.005502
3465	3856	0.006515
2443	3854	0.007143
1133	3853	0.006494
1217	3851	0.00722
1622	3850	0.005495
1652	3848	0.021676
845	3849	0.00641
3761	3844	0.007561
2557	3839	0.007744
3791	3838	0.006079
3064	3835	0.006276
1227	3834	0.007435
3666	3831	0.055965
2018	3830	0.00545
3271	3827	0.006969
1602	3824	0.006369
3461	3823	0.011299
2339	3822	0.003311
3462	3820	0.008009
2173	3819	0.005731
1874	3818	0.009174
2616	3817	0.010142
2525	3815	0.004491
3769	3813	0.011494
477	3809	0.013183
1059	3804	0.009554
1700	3803	0.009709
3532	3802	0.008989
3340	3796	0.00458
1698	3793	0.007839
2774	3790	0.013605
870	3789	0.006757
3234	3794	0.004839
180	3783	0.009967
2973	3779	0.007194
2819	3781	0.006006
424	3777	0.007722
2878	3775	0.008929
1524	3774	0.009569
2736	3772	0.007353
381	3770	0.00939
3722	3768	0.008571
3747	3769	0.007937
3087	3765	0.011407
992	3763	0.00905
1134	3764	0.007246
2600	3791	0.007634
2430	3755	0.005435
3665	3754	0.007042
3210	3752	0.011429
1525	3753	0.005556
2323	3751	0.011278
186	3750	0.006803
2932	3747	0.017241
1914	3746	0.008811
79	3744	0.021044
1717	3745	0.005747
3150	3741	0.005917
2990	3739	0.006757
1556	3735	0.071904
1948	3734	0.008065
1751	3732	0.008621
495	3731	0.048485
3659	3730	0.006211
3623	3728	0.006349
2196	3723	0.012959
854	3721	0.031835
2497	3718	0.006522
3582	3719	0.007018
840	3715	0.007895
1271	3714	0.007519
188	3712	0.005981
1819	3711	0.005814
1724	3708	0.0059
2531	3709	0.01005
3237	3707	0.007105
3298	3704	0.012387
1355	3702	0.006757
1805	3700	0.010204
2972	3701	0.004755
3350	3696	0.008811
3296	3694	0.005764
3679	3693	0.015064
3685	3691	0.031511
63	3690	0.003058
756	3689	0.016393
2370	3688	0.006098
2147	3686	0.00485
2318	3683	0.004515
1286	3682	0.00895
3439	3679	0.009143
3010	3678	0.006667
3110	3677	0.008993
1492	3672	0.147541
3415	3669	0.004405
1618	3667	0.005952
3241	3664	0.006061
3423	3661	0.011655
3006	3660	0.010352
1346	3655	0.008475
469	3652	0.030303
1670	3650	0.007177
2949	3648	0.007491
460	3646	0.012354
1818	3645	0.106383
2153	3643	0.007849
1350	3640	0.039454
720	3636	0.005935
719	3637	0.015058
1733	3639	0.006579
3631	3635	0.052288
1288	3634	0.005202
3036	3633	0.005571
2864	3632	0.00831
3024	3631	0.005774
1426	3626	0.045793
2999	3625	0.005988
1318	3624	0.008955
2304	3623	0.005747
22	3622	0.006289
3516	3621	0.005576
1814	3619	0.010309
3456	3618	0.006316
814	3616	0.004224
3579	3615	0.005587
3273	3612	0.004902
1182	3613	0.006803
508	3608	0.010121
3392	3606	0.005442
2374	3597	0.005747
376	3596	0.050847
489	3595	0.004768
1111	3594	0.027907
750	3592	0.031196
1110	3593	0.059968
1164	3591	0.015576
1165	3590	0.008435
3540	3585	0.006601
2575	3584	0.008982
3420	3583	0.027937
1686	3579	0.13913
2470	3577	0.004515
2606	3576	0.005495
848	3575	0.006711
3302	3572	0.007663
2549	3564	0.096346
3040	3562	0.005703
1971	3561	0.006818
2888	3559	0.007444
3458	3558	0.005787
1845	3556	0.006993
190	3555	0.006402
2858	3554	0.008571
94	3552	0.170103
55	3553	0.004823
2831	3549	0.01217
3014	3545	0.007353
3025	3543	0.005997
1231	3536	0.010256
2207	3534	0.006051
1985	3532	0.009456
215	3531	0.005988
764	3529	0.018868
1555	3526	0.005326
2760	3527	0.004086
3304	3522	0.003252
2647	3523	0.005425
3134	3521	0.009217
106	3517	0.005464
574	3516	0.005217
3513	3514	0.018377
2551	3515	0.007958
2259	3512	0.008086
1089	3503	0.008197
724	3502	0.006369
2415	3501	0.007634
1631	3498	0.007614
2158	3499	0.007067
3297	3510	0.008621
3440	3494	0.006723
2688	3490	0.008772
2659	3489	0.004888
493	3488	0.007752
1064	3487	0.012707
1339	3485	0.006834
1898	3484	0.004708
145	3482	0.024499
1872	3481	0.005917
3028	3480	0.01005
801	3476	0.462046
1785	3470	0.006682
443	3471	0.046154
3308	3469	0.003542
835	3468	0.007663
2900	3467	0.006787
1679	3466	0.008493
2532	3460	0.007092
3375	3461	0.00565
1236	3458	0.012644
2950	3457	0.011173
2334	3452	0.005703
3360	3448	0.01675
632	3446	0.012987
3155	3445	0.037665
2612	3439	0.009719
2274	3437	0.010526
3119	3436	0.006897
3433	3434	0.014981
878	3432	0.012097
2055	3431	0.004762
2563	3421	0.008772
294	3414	0.011136
2138	3412	0.054813
2879	3410	0.028118
1648	3408	0.005008
2804	3409	0.005172
2257	3407	0.004603
1752	3404	0.007874
2446	3402	0.004479
617	3399	0.005474
523	3396	0.007444
2179	3397	0.005313
1928	3392	0.006098
2080	3390	0.096529
102	3388	0.012556
179	3386	0.026549
2599	3378	0.004292
1757	3381	0.007435
2744	3377	0.006024
2109	3375	0.007299
2518	3374	0.007576
3046	3372	0.008523
3058	3370	0.013468
1220	3364	0.005063
2066	3362	0.009331
3286	3363	0.019289
2463	3361	0.007421
1447	3359	0.023077
1600	3357	0.011268
3086	3354	0.005208
2342	3353	0.005556
2745	3352	0.005882
991	3349	0.009901
1763	3348	0.006667
3206	3345	0.033219
1887	3340	0.005495
690	3341	0.016
636	3338	0.006135
3335	3336	0.102503
37	3334	0.004468
2789	3333	0.005629
2807	3330	0.004405
1866	3329	0.009231
208	3327	0.009404
453	3323	0.006452
1642	3322	0.009804
2293	3321	0.005666
2379	3318	0.01417
3314	3315	0.005739
1578	3313	0.008427
2653	3311	0.007634
2676	3310	0.018868
3256	3308	0.004734
983	3304	0.008989
3284	3302	0.00813
1445	3301	0.020888
2734	3299	0.006369
1408	3298	0.010309
2234	3296	0.010753
2434	3295	0.006276
2299	3293	0.015408
2722	3292	0.006085
2163	3289	0.005682
2855	3280	0.007916
2539	3279	0.00885
1137	3278	0.005607
2891	3277	0.005602
2614	3276	0.006061
2605	3272	0.009259
1912	3273	0.107216
1044	3268	0.006329
1475	3266	0.00492
1439	3262	0.010239
2860	3261	0.009138
1	3260	0.007453
30	3258	0.044489
2403	3257	0.052564
2040	3252	0.008375
476	3250	0.005217
2618	3245	0.006757
1277	3244	0.005115
1167	3243	0.007767
2564	3241	0.005597
2494	3238	0.006051
707	3237	0.004992
2690	3236	0.006689
1894	3235	0.004854
1772	3233	0.014286
3074	3231	0.010526
1198	3230	0.004115
1442	3229	0.005764
3080	3228	0.006568
2024	3227	0.009569
744	3218	0.027083
498	3219	0.007874
2390	3217	0.006494
2552	3214	0.005222
2096	3215	0.007519
2828	3211	0.005391
414	3210	0.119497
2013	3208	0.011628
2410	3206	0.030552
1474	3203	0.006438
1831	3202	0.007491
2481	3200	0.74359
1719	3191	0.007576
1398	3189	0.020725
1396	3188	0.102767
567	3183	0.008264
2822	3181	0.008929
3144	3180	0.008427
3159	3177	0.007634
2368	3177	0.007634
3070	3175	0.005703
3104	3168	0.004843
2936	3165	0.00335
2509	3162	0.016807
2582	3161	0.007605
1478	3160	0.007491
3146	3157	0.013699
110	3155	0.028624
196	3153	0.007105
2364	3152	0.003663
1380	3150	0.00823
2937	3151	0.008454
2938	3148	0.005034
3093	3145	0.010267
672	3144	0.139759
3109	3143	0.027428
2357	3142	0.017329
2438	3141	0.027578
38	3138	0.004926
755	3139	0.004957
1970	3134	0.19797
1968	3133	0.111753
1964	3131	0.008772
364	3126	0.023649
488	3125	0.005325
2766	3124	0.005202
1590	3123	0.006711
2707	3122	0.005629
3107	3120	0.008584
1860	3119	0.007426
2598	3118	0.007782
882	3116	0.006711
1091	3115	0.004425
2540	3112	0.005797
2265	3110	0.004695
2753	3111	0.013746
932	3109	0.008671
236	3106	0.00838
2689	3105	0.010435
2061	3104	0.006849
1119	3101	0.008021
2765	3099	0.004127
3001	3097	0.008183
1865	3094	0.005059
148	3095	0.003688
1052	3093	0.005917
243	3091	0.006048
2432	3513	0.004658
572	3088	0.075188
1117	3087	0.004831
2777	3082	0.00789
2724	3080	0.014474
2889	3081	0.022203
2248	3079	0.006307
2620	3073	0.016393
1432	3069	0.007009
129	3065	0.006431
1051	3064	0.009615
2317	3060	0.009804
2225	3059	0.007117
1790	3056	0.005
1018	3057	0.01
1716	3054	0.004608
2586	3052	0.007143
133	3053	0.009868
1434	3051	0.026178
3047	3048	0.056962
1349	3049	0.01
723	3047	0.037736
1262	3044	0.00716
1994	3043	0.006012
53	3039	0.659341
51	3037	0.972414
199	3034	0.080891
3034	3035	0.01261
2411	3033	0.008
844	3032	0.006932
784	3030	0.008811
1917	3028	0.008021
868	3026	0.006787
1158	3025	0.005758
984	3024	0.011062
1587	3022	0.011236
1081	3022	0.011236
2333	3018	0.084084
2613	3019	0.005961
2467	3014	0.006397
1483	3015	0.005952
1225	3012	0.007246
2167	3011	0.006024
2948	3009	0.011962
1608	3008	0.008333
711	3005	0.009288
622	3004	0.008333
2462	3003	0.006826
2544	3002	0.0256
5	3001	0.007624
1237	2998	0.007519
2235	2993	0.011976
2389	2986	0.00627
1389	2984	0.00611
276	2985	0.008547
2712	2981	0.003472
2190	2980	0.016327
2362	2974	0.008316
1833	2968	0.013784
66	2963	0.007194
1891	2962	0.013514
1981	2965	0.00578
2350	2959	0.00625
2802	2956	0.005731
368	2955	0.003902
233	2957	0.007143
461	2953	0.007812
2082	2948	0.027464
2859	2944	0.005882
586	2943	0.004637
590	2942	0.007795
480	2940	0.022928
2662	2939	0.115556
2199	2936	0.036554
2850	2937	0.004644
2674	2934	0.230874
821	2935	0.196527
40	2932	0.015267
1851	2931	0.005797
1942	2930	0.015385
2730	2928	0.004098
2715	2925	0.005051
1390	2929	0.01105
2174	2924	0.043011
874	2923	0.006349
2861	2921	0.091139
2796	2916	0.00625
2621	2908	0.008214
2445	2907	0.003439
372	2902	0.006849
2769	2894	0.005917
1933	2893	0.015152
34	2889	0.004325
1050	2887	0.006466
1414	2884	0.006165
350	2883	0.00641
2290	2878	0.011561
2137	2873	0.016291
163	2871	0.0091
2171	2868	0.007055
2615	2864	0.008523
665	2859	0.033259
540	2857	0.007505
1484	2855	0.008902
967	2852	0.009756
1276	2849	0.005721
1781	2847	0.008065
1639	2848	0.021201
2562	2844	0.093333
312	2842	0.007444
270	2838	0.004216
1322	2837	0.087444
306	2835	0.005974
2331	2826	0.005038
1048	2823	0.009434
2278	2818	0.046776
1107	2813	0.00639
1565	2810	0.005935
990	2808	0.004658
955	2806	0.012987
2720	2805	0.007282
2165	2807	0.006711
1136	2803	0.007055
1508	2802	0.006803
1847	2800	0.007229
2752	2797	0.008696
2721	2795	0.084211
39	2792	0.017544
827	2789	0.033264
2328	2788	0.167993
1793	2785	0.017391
1569	2781	0.022866
843	2776	0.007853
818	2777	0.007634
2512	2775	0.008108
1195	2773	0.008247
2440	2770	0.009554
1544	2771	0.004711
2104	2767	0.003953
604	2765	0.035714
2596	2761	0.005093
1229	2760	0.003937
409	2759	0.010101
134	2756	0.007042
619	2754	0.008876
2617	2752	0.00554
1629	2750	0.021368
701	2749	0.004556
2622	2747	0.048951
252	2746	0.00618
965	2744	0.007812
1688	2742	0.008065
940	2739	0.010989
1362	2738	0.00641
2516	2737	0.011364
23	2734	0.011331
2651	2733	0.009395
2652	2732	0.014315
1448	2725	0.008562
2673	2727	0.012195
2249	2724	0.007371
2300	2722	0.00994
535	2721	0.008046
803	2719	0.006645
2068	2716	0.033742
2480	2717	0.006838
1610	2715	0.009346
2595	2711	0.006536
2686	2709	0.014599
1769	2707	0.005263
1649	2706	0.00542
72	2694	0.005488
2305	2692	0.011594
358	2693	0.004813
2224	2684	0.007067
718	2678	0.006242
2671	2677	0.006173
1676	2674	0.261905
2195	2673	0.004883
1537	2690	0.006263
75	2686	0.036232
1951	2671	0.006329
988	2669	0.007067
1499	2687	0.015248
1876	2666	0.007463
2663	2664	0.120406
484	2662	0.088023
2134	2661	0.006501
2453	2660	0.004511
2656	2657	0.006289
1386	2654	0.007782
122	2652	0.006667
2592	2650	0.00491
2140	2649	0.003091
1171	2639	0.006803
2421	2633	0.00545
136	2630	0.010127
1919	2629	0.00939
2419	2627	0.005917
1379	2626	0.007663
2433	2624	0.004357
916	2623	0.007958
2218	2618	0.02439
159	2616	0.012121
479	2614	0.005941
1701	2608	0.028986
2473	2605	0.008584
356	2604	0.005906
1461	2601	0.02568
240	2611	0.008319
2022	2597	0.005236
1156	2594	0.007353
1314	2590	0.004098
1046	2586	0.006623
2302	2584	0.009677
255	2578	0.012048
1683	2577	0.007168
1591	2574	0.007634
307	2575	0.006231
395	2570	0.005556
1040	2566	0.00722
2226	2564	0.005362
1042	2563	0.004161
2078	2557	0.006363
1449	2556	0.005747
2189	2553	0.015217
555	2549	0.017045
1060	2547	0.008794
1232	2543	0.007874
181	2542	0.007463
1216	2532	0.012658
420	2531	0.008929
2391	2524	0.006803
673	2523	0.008671
1080	2519	0.003454
1370	2516	0.008299
1782	2515	0.009302
865	2514	0.00905
1104	2512	0.069388
263	2513	0.006601
499	2508	0.005976
1471	2507	0.005602
2307	2501	0.012397
794	2496	0.011475
528	2494	0.057678
1402	2489	0.316726
1177	2487	0.006079
933	2486	0.008264
1830	2483	0.011494
944	2482	0.006202
1777	2481	0.007194
2366	2476	0.003318
802	2467	0.005576
1811	2463	0.005333
349	2461	0.007874
675	2459	0.07716
1596	2458	0.008039
1038	2452	0.011111
799	2450	0.017089
1363	2449	0.006309
1384	2447	0.00738
1868	2595	0.008753
722	2438	0.028868
374	2428	0.006742
2369	2427	0.011628
1290	2424	0.007194
36	2422	0.00678
1827	2416	0.008584
1237	2415	0.007519
1234	2414	0.009479
1514	2411	0.00554
592	2410	0.027645
427	2409	0.186813
634	2408	0.104664
223	2407	0.112069
819	2406	0.005537
42	2397	0.006182
1503	2390	0.018433
11	2388	0.027205
441	2387	0.009464
1653	2380	0.005046
1332	2379	0.046392
241	2378	0.006173
1253	2505	0.009514
1945	2375	0.004938
1369	2373	0.005199
2159	2371	0.007576
1659	2368	0.008264
1637	2369	0.007151
137	2364	0.007308
1082	2363	0.005682
1431	2361	0.013029
1513	2359	0.010101
2273	2358	0.009695
1656	2352	0.005376
483	2348	0.00646
1877	2347	0.009818
2324	2345	0.007782
1073	2342	0.004839
207	2343	0.005747
2246	2336	0.006873
439	2335	0.116604
1093	2334	0.023009
600	2332	0.004208
6	2327	0.130199
2200	2326	0.008259
1929	2324	0.057971
1930	2323	0.010067
1049	2322	0.005396
1373	2321	0.005222
1412	2320	0.005579
113	2319	0.012712
1925	2318	0.024417
1926	2316	0.007989
1920	2310	0.024896
2180	2309	0.004206
1197	2307	0.010929
663	2303	0.008621
1045	2300	0.014228
688	2298	0.008097
2287	2295	0.019802
2281	2293	0.009363
1168	2290	0.006944
1673	2288	0.007407
859	2283	0.007752
31	2280	0.010142
2019	2278	0.008475
1342	2276	0.02812
1824	2275	0.008584
2245	2266	0.004839
193	2267	0.006897
1006	2262	0.034247
1736	2259	0.005031
1986	2258	0.00437
511	2254	0.353933
1643	2252	0.005747
1879	2251	0.004449
1871	2247	0.005587
927	2243	0.004894
1116	2241	0.011173
1047	2239	0.015056
321	2238	0.004808
1487	2235	0.006993
191	2233	0.006629
697	2232	0.004837
746	2229	0.005245
1783	2224	0.008065
2216	2217	0.105832
1843	2214	0.006726
708	2212	0.008791
1842	2213	0.066239
1353	2207	0.00624
80	2205	0.008368
1718	2203	0.005814
561	2201	0.00402
1037	2200	0.002828
1931	2199	0.03781
203	2195	0.003367
1949	2192	0.005495
1896	2190	0.010471
330	2181	0.01105
402	2179	0.005044
316	2174	0.007547
1735	2175	0.006494
1712	2164	0.007701
644	2163	0.007541
545	2160	0.005312
510	2161	0.008039
2043	2171	0.005495
2012	2158	0.011152
2088	2156	0.005602
960	2152	0.082988
114	2148	0.005556
683	2144	0.006873
1325	2138	0.005051
1875	2137	0.003492
393	2133	0.006757
1406	2131	0.149618
1075	2130	0.004011
1489	2122	0.010823
1014	2120	0.005917
1540	2115	0.007092
762	2111	0.005587
1092	2110	0.029197
1616	2109	0.014706
1149	2108	0.017544
1155	2096	0.009852
747	2095	0.052438
1516	2090	0.009009
314	2091	0.011742
2063	2086	0.00641
705	2085	0.011364
1533	2081	0.016556
1436	2072	0.006849
646	2067	0.005017
760	2068	0.005472
201	2065	0.005714
1285	2060	0.006237
219	2055	0.007143
1444	2048	0.006652
1319	2049	0.00818
745	2044	0.004299
1338	2041	0.031437
1547	2040	0.007331
1485	2038	0.043764
43	2032	0.003109
211	2033	0.007042
501	2028	0.006726
1027	2026	0.00551
853	2025	0.017442
1630	2024	0.005961
730	2021	0.006623
83	2020	0.005034
448	2016	0.009524
378	2015	0.006515
1246	2014	0.005489
1603	2013	0.007737
1438	2008	0.004926
1566	2003	0.006726
359	2001	0.019912
360	2000	0.010216
1997	1998	0.038345
1651	1999	0.004836
857	1994	0.007435
1678	1989	0.057085
788	1982	0.007921
1307	1980	0.005
1797	1978	0.004792
1957	1977	0.084379
1955	1975	0.005394
1103	1971	0.078467
1597	1967	0.005155
1564	1960	0.00426
1301	1951	0.009146
786	1946	0.005848
1853	1943	0.010025
968	1940	0.003745
822	1936	0.005682
1902	1928	0.007317
285	1926	0.007286
1916	1919	0.009119
1913	1920	0.229167
1441	1917	0.006711
736	1916	0.008108
637	1915	0.005875
1619	1909	0.007299
979	1907	0.008869
117	1904	0.006002
1179	1903	0.006356
1641	1905	0.006757
1141	1901	0.015504
1308	1896	0.006339
738	1894	0.107664
591	1893	0.006337
1765	1883	0.007937
939	1876	0.013889
1456	1871	0.009756
1454	1870	0.007828
1460	1861	0.036471
1815	1856	0.008097
953	1853	0.007605
1807	1846	0.006061
1223	1843	0.009174
726	1842	0.083146
993	1841	0.009174
370	1836	0.007092
1393	1834	0.006135
1823	1830	0.00678
299	1827	0.008715
1450	1823	0.00531
824	1822	0.005837
1202	1818	0.025386
339	1817	0.009105
297	1810	0.005571
1604	1809	0.003607
78	1801	0.009524
1455	1799	0.007968
1495	1789	0.015086
761	1788	0.006198
1387	1777	0.008929
613	1774	0.009217
1221	1763	0.005731
1743	1762	0.013216
1552	1758	0.00995
864	1759	0.033827
593	1757	0.006969
873	1750	0.012953
872	1751	0.007143
1420	1748	0.008219
1281	1742	0.007605
885	1740	0.255754
1721	1741	0.012346
886	1739	0.636042
887	1738	0.66323
888	1737	0.867704
889	1736	0.507463
890	1735	0.269531
891	1734	0.42069
892	1733	0.45679
893	1732	0.587879
894	1731	0.328413
895	1730	0.724138
896	1729	0.302491
897	1728	0.196825
898	1727	0.613636
899	1726	0.286344
900	1725	0.194139
901	1724	0.063325
902	1723	0.026738
903	1722	0.043873
905	1720	0.116822
906	1719	0.112903
907	1718	0.141204
908	1717	0.467532
909	1716	0.59596
877	1709	0.011905
1557	1705	0.005038
1536	1704	0.009231
1315	1689	0.014493
735	1687	0.0125
116	1685	0.090141
867	1684	0.007229
570	1686	0.27451
456	1680	0.006061
1352	1679	0.006112
1130	1674	0.004158
466	1670	0.005952
67	1668	0.006585
1575	1663	0.019481
1589	1658	0.008969
662	1659	0.011765
1563	1649	0.008
1586	1647	0.089655
661	1645	0.056417
660	1644	0.082105
1302	1643	0.006421
1298	1640	0.059341
1299	1641	0.059459
594	1636	0.008114
682	1623	0.00428
15	1620	0.03869
731	1612	0.011628
77	1613	0.011561
1588	1605	0.012987
1023	1595	0.007407
253	1591	0.006383
768	1589	0.007463
1419	1578	0.009091
326	1577	0.011765
33	1571	0.023438
1183	1570	0.007117
239	1566	0.006329
1162	1559	0.008163
131	1558	0.011628
650	1556	0.003641
538	1555	0.004608
418	1550	0.006061
1265	1549	0.011364
435	1548	0.007937
1490	1547	0.005128
1367	1546	0.007117
112	1543	0.006969
1504	1539	0.03555
497	1538	0.019126
876	1537	0.006303
1417	1534	0.006329
550	1533	0.006173
1009	1529	0.010417
1371	1526	0.007326
416	1524	0.008621
830	1520	0.016484
534	1519	0.009274
1383	1504	0.004391
1496	1497	0.505051
541	1506	0.043307
1331	1491	0.004961
664	1484	0.008955
1138	1479	0.013072
438	1469	0.005376
640	1468	0.007299
860	1465	0.009836
1206	1455	0.009009
1226	1445	0.006897
1086	1437	0.004267
1039	1434	0.006397
304	1406	0.093514
119	1403	0.00495
1399	1400	0.294872
1169	1386	0.009091
195	1381	0.008571
576	1376	0.008734
825	1375	0.004808
850	1358	0.006504
1090	1354	0.008475
1084	1346	0.010989
703	1340	0.018059
607	1341	0.017722
10	1433	0.009901
1335	1337	0.016055
462	1334	0.008746
816	1332	0.951456
817	1333	0.093204
1330	1331	0.144578
815	1330	0.127526
451	1326	0.009646
1294	1324	0.01473
522	1320	0.005882
1126	1317	0.623188
124	1313	0.006734
1024	1310	0.007353
524	1311	0.022026
1114	1303	0.005479
248	1298	0.006263
147	1295	0.013944
759	1288	0.006135
1151	1280	0.008264
1147	1275	0.007042
1094	1274	0.188875
1095	1273	0.266462
1096	1272	0.288973
1098	1270	0.121519
1097	1271	0.108696
1078	1269	0.005181
1186	1265	0.028777
